video_id,lane,detection_confidence,eff_acceleration_variance,eff_com_stability_index,eff_lateral_movement_ratio,eff_movement_smoothness,eff_path_straightness,eff_vertical_progress_rate,extraction_quality,freq_foot_frequency_hz,freq_foot_movement_amplitude,freq_hand_frequency_hz,freq_hand_movement_amplitude,freq_limb_sync_ratio,freq_movement_regularity,post_avg_body_lean,post_avg_elbow_angle,post_avg_knee_angle,post_avg_reach_ratio,post_body_lean_std,post_elbow_angle_std,post_hip_width_ratio,post_knee_angle_std,post_max_reach_ratio,skill_score,cluster_kmeans,cluster_gmm,cluster_dbscan,cluster_hierarchical,cluster_kmeans_rank,cluster_kmeans_label,cluster_gmm_rank,cluster_gmm_label,cluster_hierarchical_rank,cluster_hierarchical_label
Speed_finals_Innsbruck_2024_race026_poses,left,0.8222222222222222,0.0263206176699698,6.262318734505417e-05,0.3201389298778596,0.0605042828250668,0.442331604710694,0.003100574016571,0.8484483617309334,0.703125,0.0385877699804545,1.1920529801324504,0.0671072885790545,0.5978476468101994,0.5129059025943123,9.448906270174271,154.4523963308522,85.74482538284285,0.8403120475280287,33.976299847442746,42.298087572603954,0.6293121960782551,67.54502359950936,2.6376885884603865,0.3783582491194913,1,4,-1,0,1,advanced,3,level_4,1,advanced
Speed_finals_Innsbruck_2024_race026_poses,right,0.9944444444444444,0.0429489135184596,0.000769813843784,0.0630402098446744,0.0627790273826274,0.5505489199336863,0.0013030310471852,0.943633836332158,0.5769230769230769,0.0533161557238144,0.5421686746987951,0.1104344551252849,0.6757042617768326,0.4995028394867319,-3.047381659012612,141.37014505853642,125.2888107274564,0.7204828526645753,1.098499044089834,60.17835413245712,0.3178738855972822,42.59508508640469,0.8728420296760852,0.6613149242122884,1,4,-1,0,1,advanced,3,level_4,1,advanced
Speed_finals_Innsbruck_2024_race027_poses,left,0.808,0.0294567674656485,7.456083429168214e-05,8.785091502524756,0.0454201710095316,0.0579854178644203,1.321652138880057e-05,0.869123996524729,0.6976744186046512,0.0838740605390539,3.488372093023256,0.0596605530718452,0.3502772275970704,0.1401020659932031,70.1578117807977,143.3502935008633,115.51343453368052,1.1025216029689906,155.51832864990223,46.47966192765561,0.4882865227270396,54.55824081919479,3.454393007462047,-0.6934693391197535,0,3,-1,1,0,beginner,0,level_1,0,beginner
Speed_finals_Innsbruck_2024_race027_poses,right,0.92,0.0819351986600463,0.0003308898110075,0.2413709448710873,0.0554776489739972,0.4488779909851847,0.0016697933336338,0.9132133091106746,0.7228915662650602,0.0784670884455607,0.6428571428571428,0.0752252878163921,0.7983592605493288,0.4552909895497403,-4.231582709186793,132.92698787909427,124.19780738177502,0.6712090481954692,6.569412121101766,54.18305594191831,0.6078996991487187,55.42594990153589,1.3470192051227283,0.45050250320813445,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race028_poses,left,0.8177777777777778,0.0859946375451617,0.0003556484878317,0.1645385067139714,0.0511056519192436,0.2272204777780785,0.0008020456880331,0.8748734833942411,0.5113636363636365,0.0434098362924566,1.2962962962962965,0.0498917233744348,0.4999262431780619,0.3796524050282678,-1.470263276541626,113.43960570286488,116.4537999836179,0.5392425681990597,3.72419639967256,58.36787605326488,0.6236705180456527,61.19246455054869,1.1074608759848583,-0.3480164753420769,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race028_poses,right,0.9222222222222224,0.0275539449913513,1.0221301998036336e-05,0.2192252579136759,0.0569484923348398,0.0460806280369144,-0.0027137244348045,0.8772783597668485,0.8,0.0919298769276414,1.4634146341463417,0.0840935370824853,0.6798149487944876,0.3082333204887151,55.61856968742652,129.17752578046674,142.12333907047494,1.0012106079484349,94.51151759109833,57.3806321491875,0.4603928317457365,51.70810986126839,8.213431532392821,0.02038363806415851,0,3,-1,1,0,beginner,0,level_1,0,beginner
Speed_finals_Innsbruck_2024_race029_poses,left,0.9333333333333332,0.0357246110788826,0.000170546844578,0.2686866919454456,0.0530455573158223,0.1286388214193398,-0.0005727624115736,0.9065924768712832,0.6976744186046512,0.0441921233434779,0.7792207792207793,0.0106870879424345,0.5024718778721129,0.4200364540675233,-3.518659700467838,159.5497304855439,134.61576289360755,0.748308101513847,1.3524227475293362,6.315708627798762,0.5995794673317292,59.46031216616218,0.838079476370705,1.0429211612925553,1,0,-1,0,1,advanced,4,level_5,1,advanced
Speed_finals_Innsbruck_2024_race029_poses,right,0.8755555555555555,0.1154952572650735,0.0002515236374436,0.136578580588381,0.0567734803955995,0.4582068254084954,0.0019329803356205,0.9030373502202974,1.4457831325301205,0.0728445538709929,2.7272727272727275,0.0757357380169318,0.8099681036178072,0.2872194721379625,0.9968157675044536,98.3103986490711,134.74422848535585,0.4604989872358683,4.742546372363565,63.61598635645038,0.6212389090389957,55.5409129223947,1.181478715465518,-0.28523737178906133,1,1,-1,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race030_poses,left,0.85,0.0577922172820704,0.0004434836855018,0.173708478207104,0.0607778120485677,0.575806259697975,0.0017490074859829,0.85568354685855,0.7086614173228346,0.1081707196843082,0.5263157894736842,0.0390722583354669,0.7435323050996702,0.7132343227112459,-11.697164984848252,174.80940621171217,120.56162635251049,0.907339322767382,7.217942578668483,6.249794706713034,0.7670017124271943,44.58289550999086,1.0609978098446764,2.270162210686846,1,0,-1,0,1,advanced,4,level_5,1,advanced
Speed_finals_Innsbruck_2024_race030_poses,right,0.987037037037037,0.0181881348410654,4.738822007704351e-05,0.1978400019223389,0.0464350459227633,0.077435710666645,0.0008366126839707,0.9318404749639974,0.6617647058823529,0.0936801743128216,0.5769230769230769,0.081130486565276,0.4878039527875334,0.1881441241917091,-9.129644707256876,140.62916610975842,127.91891585712636,0.6240537469044221,7.960050012038224,48.74979874090347,0.5194318454782271,60.35790186441061,1.3245234877211496,-0.3794708845200765,1,4,-1,0,1,advanced,3,level_4,1,advanced
