iteration,metric,reference_minus_cnn
3047,accuracy,0.11214953271028039
3047,balanced_accuracy,0.3921428571428571
3047,f1_macro,0.4053030303030303
3047,f1_beginner,0.75
3047,precision_beginner,0.7777777777777778
3047,recall_beginner,0.7142857142857143
3047,roc_auc,0.4
3047,pr_auc,0.8758090508505036
3048,accuracy,0.06542056074766356
3048,balanced_accuracy,0.504950495049505
3048,f1_macro,0.5169082125603865
3048,f1_beginner,1.0
3048,precision_beginner,1.0
3048,recall_beginner,1.0
3048,roc_auc,0.43234323432343236
3048,pr_auc,0.8994554533793127
3049,accuracy,0.07476635514018692
3049,balanced_accuracy,0.3531353135313532
3049,f1_macro,0.3531353135313532
3049,f1_beginner,0.6666666666666667
3049,precision_beginner,0.6666666666666667
3049,recall_beginner,0.6666666666666667
3049,roc_auc,0.48514851485148514
3049,pr_auc,0.8539504001536712
3050,accuracy,0.10280373831775702
3050,balanced_accuracy,0.5294117647058824
3050,f1_macro,0.5270935960591133
3050,f1_beginner,1.0
3050,precision_beginner,1.0
3050,recall_beginner,1.0
3050,roc_auc,0.5196078431372548
3050,pr_auc,0.9452775823353416
3051,accuracy,0.10280373831775702
3051,balanced_accuracy,0.41383495145631066
3051,f1_macro,0.45044010715652505
3051,f1_beginner,0.8461538461538461
3051,precision_beginner,0.8888888888888888
3051,recall_beginner,0.75
3051,roc_auc,0.4563106796116505
3051,pr_auc,0.9326140545440698
3052,accuracy,0.05607476635514019
3052,balanced_accuracy,0.519047619047619
3052,f1_macro,0.5144230769230769
3052,f1_beginner,1.0
3052,precision_beginner,1.0
3052,recall_beginner,1.0
3052,roc_auc,0.9380952380952381
3052,pr_auc,0.9852778615214551
3053,accuracy,0.08411214953271029
3053,balanced_accuracy,0.5242718446601942
3053,f1_macro,0.5219512195121951
3053,f1_beginner,1.0
3053,precision_beginner,1.0
3053,recall_beginner,1.0
3053,roc_auc,0.5145631067961165
3053,pr_auc,0.9338089675122385
3054,accuracy,0.12149532710280375
3054,balanced_accuracy,0.53
3054,f1_macro,0.5323383084577114
3054,f1_beginner,1.0
3054,precision_beginner,1.0
3054,recall_beginner,1.0
3054,roc_auc,0.48142857142857143
3054,pr_auc,0.9209732622767075
3055,accuracy,0.15887850467289721
3055,balanced_accuracy,0.44639175257731956
3055,f1_macro,0.4488033555391069
3055,f1_beginner,0.8095238095238095
3055,precision_beginner,0.8181818181818181
3055,recall_beginner,0.8
3055,roc_auc,0.2989690721649485
3055,pr_auc,0.8328701504840785
3056,accuracy,0.11214953271028039
3056,balanced_accuracy,0.2630385487528344
3056,f1_macro,0.3039772727272727
3056,f1_beginner,0.5454545454545454
3056,precision_beginner,0.6153846153846154
3056,recall_beginner,0.4444444444444444
3056,roc_auc,0.2369614512471655
3056,pr_auc,0.7712651083484416
3057,accuracy,0.04672897196261683
3057,precision_beginner,0.0
3058,accuracy,0.12149532710280375
3058,balanced_accuracy,0.4678030303030303
3058,f1_macro,0.4659966499162479
3058,f1_beginner,0.8666666666666667
3058,precision_beginner,0.8571428571428572
3058,recall_beginner,0.875
3058,roc_auc,0.4482323232323232
3058,pr_auc,0.8669657864522159
3059,accuracy,0.12149532710280375
3059,balanced_accuracy,0.5346534653465347
3059,f1_macro,0.5323383084577114
3059,f1_beginner,1.0
3059,precision_beginner,1.0
3059,recall_beginner,1.0
3059,roc_auc,0.4983498349834984
3059,pr_auc,0.9313481243967149
3060,accuracy,0.14953271028037385
3060,balanced_accuracy,0.44554924242424243
3060,f1_macro,0.44123711340206184
3060,f1_beginner,0.8
3060,precision_beginner,0.7777777777777778
3060,recall_beginner,0.8181818181818181
3060,roc_auc,0.5511363636363636
3060,pr_auc,0.8706147089855925
3061,accuracy,0.07476635514018692
3061,balanced_accuracy,0.38510101010101017
3061,f1_macro,0.3531353135313531
3061,f1_beginner,0.6666666666666667
3061,precision_beginner,0.5
3061,recall_beginner,0.75
3061,roc_auc,0.4734848484848485
3061,pr_auc,0.8222045317374763
3062,accuracy,0.10280373831775702
3062,balanced_accuracy,0.5294117647058824
3062,f1_macro,0.5270935960591133
3062,f1_beginner,1.0
3062,precision_beginner,1.0
3062,recall_beginner,1.0
3062,roc_auc,0.3921568627450981
3062,pr_auc,0.9196327002311325
3063,accuracy,0.09345794392523366
3063,balanced_accuracy,0.5198019801980198
3063,f1_macro,0.5245098039215685
3063,f1_beginner,1.0
3063,precision_beginner,1.0
3063,recall_beginner,1.0
3063,roc_auc,0.5957095709570956
3063,pr_auc,0.9439099736559169
3064,accuracy,0.11214953271028039
3064,balanced_accuracy,0.4392156862745098
3064,f1_macro,0.4585714285714285
3064,f1_beginner,0.8571428571428572
3064,precision_beginner,0.8888888888888888
3064,recall_beginner,0.8
3064,roc_auc,0.38431372549019605
3064,pr_auc,0.9114324014897903
3065,accuracy,0.09345794392523366
3065,balanced_accuracy,0.529126213592233
3065,f1_macro,0.5245098039215685
3065,f1_beginner,1.0
3065,precision_beginner,1.0
3065,recall_beginner,1.0
3065,roc_auc,0.558252427184466
3065,pr_auc,0.9523172479694219
3066,accuracy,0.11214953271028039
3066,balanced_accuracy,0.2945544554455446
3066,f1_macro,0.3639455782312925
3066,f1_beginner,0.6666666666666667
3066,precision_beginner,0.75
3066,recall_beginner,0.5
3066,roc_auc,0.23267326732673266
3066,pr_auc,0.8535621277612124
3067,accuracy,0.07476635514018692
3067,balanced_accuracy,0.5194174757281553
3067,f1_macro,0.5194174757281553
3067,f1_beginner,1.0
3067,precision_beginner,1.0
3067,recall_beginner,1.0
3067,roc_auc,0.3980582524271845
3067,pr_auc,0.9197268873117372
3068,accuracy,0.09345794392523366
3068,balanced_accuracy,0.3821428571428571
3068,f1_macro,0.3821428571428571
3068,f1_beginner,0.7142857142857143
3068,precision_beginner,0.7142857142857143
3068,recall_beginner,0.7142857142857143
3068,roc_auc,0.1528571428571428
3068,pr_auc,0.7771335727273365
3069,accuracy,0.14953271028037385
3069,balanced_accuracy,0.4381067961165048
3069,f1_macro,0.4852607709750567
3069,f1_beginner,0.8888888888888888
3069,precision_beginner,0.9285714285714286
3069,recall_beginner,0.75
3069,roc_auc,0.43203883495145634
3069,pr_auc,0.9345218689518842
3070,accuracy,0.13084112149532712
3070,balanced_accuracy,0.5349999999999999
3070,f1_macro,0.5349999999999999
3070,f1_beginner,1.0
3070,precision_beginner,1.0
3070,recall_beginner,1.0
3070,roc_auc,0.4828571428571429
3070,pr_auc,0.922653789279728
3071,accuracy,0.08411214953271029
3071,balanced_accuracy,0.16383495145631066
3071,f1_macro,0.32261306532663325
3071,f1_beginner,0.6000000000000001
3071,precision_beginner,0.7272727272727273
3071,recall_beginner,0.25
3071,roc_auc,0.1601941747572816
3071,pr_auc,0.8323012736056215
3072,accuracy,0.10280373831775702
3072,balanced_accuracy,0.52
3072,f1_macro,0.5270935960591133
3072,f1_beginner,1.0
3072,precision_beginner,1.0
3072,recall_beginner,1.0
3072,roc_auc,0.5514285714285714
3072,pr_auc,0.9283552377651322
3073,accuracy,0.15887850467289721
3073,balanced_accuracy,0.35071428571428576
3073,f1_macro,0.41406783519235146
3073,f1_beginner,0.7391304347826088
3073,precision_beginner,0.8125
3073,recall_beginner,0.5714285714285714
3073,roc_auc,0.30714285714285716
3073,pr_auc,0.8618276749952317
3074,accuracy,0.16822429906542058
3074,balanced_accuracy,0.46862745098039216
3074,f1_macro,0.4963917525773196
3074,f1_beginner,0.9
3074,precision_beginner,0.9333333333333333
3074,recall_beginner,0.8
3074,roc_auc,0.6313725490196078
3074,pr_auc,0.9471322255345447
3075,accuracy,0.10280373831775702
3075,balanced_accuracy,0.3428030303030303
3075,f1_macro,0.3514481934905942
3075,f1_beginner,0.6470588235294117
3075,precision_beginner,0.6666666666666667
3075,recall_beginner,0.625
3075,roc_auc,0.25883838383838387
3075,pr_auc,0.7941952698144649
3076,accuracy,0.10280373831775702
3076,balanced_accuracy,0.5339805825242718
3076,f1_macro,0.5270935960591133
3076,f1_beginner,1.0
3076,precision_beginner,1.0
3076,recall_beginner,1.0
3076,roc_auc,0.6529126213592233
3076,pr_auc,0.9636794330681879
3077,accuracy,0.10280373831775702
3077,balanced_accuracy,0.3766025641025641
3077,f1_macro,0.45044010715652516
3077,f1_beginner,0.8461538461538461
3077,precision_beginner,0.9
3077,recall_beginner,0.6666666666666667
3077,roc_auc,0.47435897435897434
3077,pr_auc,0.9423611111111111
3078,accuracy,0.09345794392523366
3078,balanced_accuracy,0.23921568627450984
3078,f1_macro,0.3377525252525253
3078,f1_beginner,0.625
3078,precision_beginner,0.7272727272727273
3078,recall_beginner,0.4
3078,roc_auc,0.2803921568627451
3078,pr_auc,0.8506216906216906
3079,accuracy,0.16822429906542058
3079,balanced_accuracy,0.531578947368421
3079,f1_macro,0.5459183673469388
3079,f1_beginner,1.0
3079,precision_beginner,1.0
3079,recall_beginner,1.0
3079,roc_auc,0.6526315789473685
3079,pr_auc,0.907769069806506
3080,accuracy,0.13084112149532712
3080,balanced_accuracy,0.4490196078431372
3080,f1_macro,0.47285353535353536
3080,f1_beginner,0.875
3080,precision_beginner,0.9090909090909091
3080,recall_beginner,0.8
3080,roc_auc,0.5352941176470588
3080,pr_auc,0.9391715797062461
3081,accuracy,0.12149532710280375
3081,balanced_accuracy,0.39714285714285713
3081,f1_macro,0.4153478650343386
3081,f1_beginner,0.7647058823529411
3081,precision_beginner,0.8
3081,recall_beginner,0.7142857142857143
3081,roc_auc,0.31714285714285717
3081,pr_auc,0.8630331062472468
3082,accuracy,0.06542056074766356
3082,balanced_accuracy,0.504950495049505
3082,f1_macro,0.5169082125603865
3082,f1_beginner,1.0
3082,precision_beginner,1.0
3082,recall_beginner,1.0
3082,roc_auc,0.4521452145214522
3082,pr_auc,0.9160897486177217
3083,accuracy,0.14018691588785048
3083,balanced_accuracy,0.5490196078431373
3083,f1_macro,0.5376884422110553
3083,f1_beginner,1.0
3083,precision_beginner,1.0
3083,recall_beginner,1.0
3083,roc_auc,0.5352941176470588
3083,pr_auc,0.9444367610234259
3084,accuracy,0.10280373831775702
3084,balanced_accuracy,0.44636963696369636
3084,f1_macro,0.45044010715652516
3084,f1_beginner,0.8461538461538461
3084,precision_beginner,0.8571428571428572
3084,recall_beginner,0.8333333333333334
3084,roc_auc,0.6831683168316831
3084,pr_auc,0.9370386618673276
3085,accuracy,0.11214953271028039
3085,balanced_accuracy,0.4053030303030303
3085,f1_macro,0.4053030303030303
3085,f1_beginner,0.75
3085,precision_beginner,0.75
3085,recall_beginner,0.75
3085,roc_auc,0.1717171717171717
3085,pr_auc,0.7854983488303922
3086,accuracy,0.08411214953271029
3086,balanced_accuracy,0.404126213592233
3086,f1_macro,0.43125839677563815
3086,f1_beginner,0.8181818181818181
3086,precision_beginner,0.8571428571428572
3086,recall_beginner,0.75
3086,roc_auc,0.24514563106796117
3086,pr_auc,0.8968569680013988
3087,accuracy,0.06542056074766356
3087,balanced_accuracy,0.34818481848184824
3087,f1_macro,0.3354231974921631
3087,f1_beginner,0.6363636363636365
3087,precision_beginner,0.6
3087,recall_beginner,0.6666666666666667
3087,roc_auc,0.2920792079207921
3087,pr_auc,0.8076083638583639
3088,accuracy,0.08411214953271029
3088,balanced_accuracy,0.28809523809523807
3088,f1_macro,0.43125839677563815
3088,f1_beginner,0.8181818181818182
3088,precision_beginner,0.8888888888888888
3088,recall_beginner,0.5
3088,roc_auc,0.4904761904761905
3088,pr_auc,0.934135166093929
3089,accuracy,0.14953271028037385
3089,balanced_accuracy,0.47857142857142854
3089,f1_macro,0.4852607709750567
3089,f1_beginner,0.8888888888888888
3089,precision_beginner,0.9090909090909091
3089,recall_beginner,0.8571428571428572
3089,roc_auc,0.28
3089,pr_auc,0.8803221128599947
3090,accuracy,0.14953271028037385
3090,balanced_accuracy,0.5309278350515464
3090,f1_macro,0.5404040404040404
3090,f1_beginner,1.0
3090,precision_beginner,1.0
3090,recall_beginner,1.0
3090,roc_auc,0.6948453608247422
3090,pr_auc,0.9264576096977652
3091,accuracy,0.14018691588785048
3091,balanced_accuracy,0.4793859649122807
3091,f1_macro,0.47924753657808306
3091,f1_beginner,0.8823529411764706
3091,precision_beginner,0.8
3091,recall_beginner,0.9166666666666666
3091,roc_auc,0.656140350877193
3091,pr_auc,0.8871567304039504
3092,accuracy,0.10280373831775702
3092,balanced_accuracy,0.5428571428571429
3092,f1_macro,0.5270935960591133
3092,f1_beginner,1.0
3092,precision_beginner,1.0
3092,recall_beginner,1.0
3092,roc_auc,0.2666666666666667
3092,pr_auc,0.949874686716792
3093,accuracy,0.12149532710280375
3093,balanced_accuracy,0.42354368932038833
3093,f1_macro,0.4659966499162479
3093,f1_beginner,0.8666666666666667
3093,precision_beginner,0.9090909090909091
3093,recall_beginner,0.75
3093,roc_auc,0.36407766990291257
3093,pr_auc,0.9182224917939203
3094,accuracy,0.08411214953271029
3094,balanced_accuracy,0.5333333333333333
3094,f1_macro,0.5219512195121951
3094,f1_beginner,1.0
3094,precision_beginner,1.0
3094,recall_beginner,1.0
3094,roc_auc,0.1523809523809524
3094,pr_auc,0.9150326797385621
3095,accuracy,0.07476635514018692
3095,balanced_accuracy,0.15898058252427183
3095,f1_macro,0.3057142857142857
3095,f1_beginner,0.5714285714285715
3095,precision_beginner,0.7
3095,recall_beginner,0.25
3095,roc_auc,0.15048543689320393
3095,pr_auc,0.8159722222222222
3096,accuracy,0.11214953271028039
3096,balanced_accuracy,0.525
3096,f1_macro,0.5297029702970297
3096,f1_beginner,1.0
3096,precision_beginner,1.0
3096,recall_beginner,1.0
3096,roc_auc,0.5757142857142857
3096,pr_auc,0.9270699635690526
3097,accuracy,0.07476635514018692
3097,balanced_accuracy,0.3621794871794872
3097,f1_macro,0.41960784313725485
3097,f1_beginner,0.8
3097,precision_beginner,0.8571428571428572
3097,recall_beginner,0.6666666666666667
3097,roc_auc,0.5641025641025641
3097,pr_auc,0.9333544807682739
3098,accuracy,0.10280373831775702
3098,balanced_accuracy,0.5428571428571429
3098,f1_macro,0.5270935960591133
3098,f1_beginner,1.0
3098,precision_beginner,1.0
3098,recall_beginner,1.0
3098,roc_auc,0.24285714285714288
3098,pr_auc,0.9451127819548872
3099,accuracy,0.10280373831775702
3099,balanced_accuracy,0.3392156862745098
3099,f1_macro,0.3943048576214405
3099,f1_beginner,0.7333333333333334
3099,precision_beginner,0.8
3099,recall_beginner,0.6
3099,roc_auc,0.4372549019607843
3099,pr_auc,0.891069346022617
3100,accuracy,0.13084112149532712
3100,balanced_accuracy,0.5396039603960396
3100,f1_macro,0.5349999999999999
3100,f1_beginner,1.0
3100,precision_beginner,1.0
3100,recall_beginner,1.0
3100,roc_auc,0.3465346534653465
3100,pr_auc,0.8992393443875224
3101,accuracy,0.12149532710280375
3101,balanced_accuracy,0.25392156862745097
3101,f1_macro,0.3754385964912281
3101,f1_beginner,0.6842105263157895
3101,precision_beginner,0.7857142857142857
3101,recall_beginner,0.4
3101,roc_auc,0.33529411764705885
3101,pr_auc,0.8829392829392829
3102,accuracy,0.11214953271028039
3102,balanced_accuracy,0.3729372937293729
3102,f1_macro,0.4053030303030303
3102,f1_beginner,0.75
3102,precision_beginner,0.8
3102,recall_beginner,0.6666666666666667
3102,roc_auc,0.43399339933993397
3102,pr_auc,0.8987247153955964
3103,accuracy,0.16822429906542058
3103,balanced_accuracy,0.5505050505050505
3103,f1_macro,0.5459183673469388
3103,f1_beginner,1.0
3103,precision_beginner,1.0
3103,recall_beginner,1.0
3103,roc_auc,0.5303030303030303
3103,pr_auc,0.917090575618675
3104,accuracy,0.11214953271028039
3104,balanced_accuracy,0.4392156862745098
3104,f1_macro,0.4585714285714285
3104,f1_beginner,0.8571428571428572
3104,precision_beginner,0.8888888888888888
3104,recall_beginner,0.8
3104,roc_auc,0.5156862745098039
3104,pr_auc,0.928753857332002
3105,accuracy,0.09345794392523366
3105,balanced_accuracy,0.4294117647058824
3105,f1_macro,0.4414191419141914
3105,f1_beginner,0.8333333333333334
3105,precision_beginner,0.8571428571428572
3105,recall_beginner,0.8
3105,roc_auc,0.33529411764705885
3105,pr_auc,0.8907627346266628
3106,accuracy,0.14018691588785048
3106,balanced_accuracy,0.5445544554455446
3106,f1_macro,0.5376884422110553
3106,f1_beginner,1.0
3106,precision_beginner,1.0
3106,recall_beginner,1.0
3106,roc_auc,0.8646864686468647
3106,pr_auc,0.9636702679083068
3107,accuracy,0.09345794392523366
3107,balanced_accuracy,0.4294117647058824
3107,f1_macro,0.4414191419141914
3107,f1_beginner,0.8333333333333334
3107,precision_beginner,0.8571428571428572
3107,recall_beginner,0.8
3107,roc_auc,0.38431372549019605
3107,pr_auc,0.8981317280849991
3108,accuracy,0.14018691588785048
3108,balanced_accuracy,0.47357142857142853
3108,f1_macro,0.47924753657808306
3108,f1_beginner,0.8823529411764706
3108,precision_beginner,0.9
3108,recall_beginner,0.8571428571428572
3108,roc_auc,0.44999999999999996
3108,pr_auc,0.9111117511612995
3109,accuracy,0.12149532710280375
3109,balanced_accuracy,0.5252525252525253
3109,f1_macro,0.5323383084577115
3109,f1_beginner,1.0
3109,precision_beginner,1.0
3109,recall_beginner,1.0
3109,roc_auc,0.7032828282828283
3109,pr_auc,0.9344084851011674
3110,accuracy,0.12149532710280375
3110,balanced_accuracy,0.42354368932038833
3110,f1_macro,0.4659966499162479
3110,f1_beginner,0.8666666666666667
3110,precision_beginner,0.9090909090909091
3110,recall_beginner,0.75
3110,roc_auc,0.4296116504854369
3110,pr_auc,0.9369370939138381
3111,accuracy,0.16822429906542058
3111,balanced_accuracy,0.5549999999999999
3111,f1_macro,0.5459183673469388
3111,f1_beginner,1.0
3111,precision_beginner,1.0
3111,recall_beginner,1.0
3111,roc_auc,0.5085714285714286
3111,pr_auc,0.9225066623859738
3112,accuracy,0.10280373831775702
3112,balanced_accuracy,0.4343137254901961
3112,f1_macro,0.45044010715652505
3112,f1_beginner,0.8461538461538461
3112,precision_beginner,0.875
3112,recall_beginner,0.8
3112,roc_auc,0.36274509803921573
3112,pr_auc,0.9064000559307193
3113,accuracy,0.09345794392523366
3113,balanced_accuracy,0.5336538461538461
3113,f1_macro,0.5245098039215687
3113,f1_beginner,1.0
3113,precision_beginner,1.0
3113,recall_beginner,1.0
3113,roc_auc,0.32692307692307687
3113,pr_auc,0.9438382116131476
3114,accuracy,0.08411214953271029
3114,balanced_accuracy,0.44760101010101017
3114,f1_macro,0.43125839677563815
3114,f1_beginner,0.8181818181818181
3114,precision_beginner,0.6666666666666667
3114,recall_beginner,0.875
3114,roc_auc,0.36489898989898994
3114,pr_auc,0.837930548611738
3115,accuracy,0.08411214953271029
3115,balanced_accuracy,0.5196078431372548
3115,f1_macro,0.5219512195121951
3115,f1_beginner,1.0
3115,precision_beginner,1.0
3115,recall_beginner,1.0
3115,roc_auc,0.8156862745098039
3115,pr_auc,0.9662469907453675
3116,accuracy,0.10280373831775702
3116,balanced_accuracy,0.2809278350515464
3116,f1_macro,0.29040217123118683
3116,f1_beginner,0.5238095238095238
3116,precision_beginner,0.5454545454545454
3116,recall_beginner,0.5
3116,roc_auc,0.38144329896907214
3116,pr_auc,0.7818118955032803
3117,accuracy,0.09345794392523366
3117,balanced_accuracy,0.4414191419141914
3117,f1_macro,0.4414191419141914
3117,f1_beginner,0.8333333333333334
3117,precision_beginner,0.8333333333333334
3117,recall_beginner,0.8333333333333334
3117,roc_auc,0.5841584158415842
3117,pr_auc,0.9208779958763608
3118,accuracy,0.14018691588785048
3118,balanced_accuracy,0.4661716171617162
3118,f1_macro,0.47924753657808306
3118,f1_beginner,0.8823529411764706
3118,precision_beginner,0.9090909090909091
3118,recall_beginner,0.8333333333333334
3118,roc_auc,0.20792079207920788
3118,pr_auc,0.8544692659774739
3119,accuracy,0.14018691588785048
3119,balanced_accuracy,0.44034090909090906
3119,f1_macro,0.4331983805668016
3119,f1_beginner,0.7894736842105263
3119,precision_beginner,0.75
3119,recall_beginner,0.8181818181818181
3119,roc_auc,0.42613636363636365
3119,pr_auc,0.8344524684727519
3120,accuracy,0.09345794392523366
3120,balanced_accuracy,0.529126213592233
3120,f1_macro,0.5245098039215685
3120,f1_beginner,1.0
3120,precision_beginner,1.0
3120,recall_beginner,1.0
3120,roc_auc,0.3398058252427184
3120,pr_auc,0.9365315462569467
3121,accuracy,0.09345794392523366
3121,balanced_accuracy,0.529126213592233
3121,f1_macro,0.5245098039215685
3121,f1_beginner,1.0
3121,precision_beginner,1.0
3121,recall_beginner,1.0
3121,roc_auc,0.5898058252427185
3121,pr_auc,0.9551629553002996
3122,accuracy,0.11214953271028039
3122,balanced_accuracy,0.32571428571428573
3122,f1_macro,0.3639455782312926
3122,f1_beginner,0.6666666666666667
3122,precision_beginner,0.7272727272727273
3122,recall_beginner,0.5714285714285714
3122,roc_auc,0.2671428571428571
3122,pr_auc,0.849100947361817
3123,accuracy,0.08411214953271029
3123,balanced_accuracy,0.404126213592233
3123,f1_macro,0.43125839677563815
3123,f1_beginner,0.8181818181818181
3123,precision_beginner,0.8571428571428572
3123,recall_beginner,0.75
3123,roc_auc,0.7645631067961165
3123,pr_auc,0.943102543433173
3124,accuracy,0.14018691588785048
3124,balanced_accuracy,0.5445544554455446
3124,f1_macro,0.5376884422110553
3124,f1_beginner,1.0
3124,precision_beginner,1.0
3124,recall_beginner,1.0
3124,roc_auc,0.6072607260726073
3124,pr_auc,0.9437687966948308
3125,accuracy,0.16822429906542058
3125,balanced_accuracy,0.5637254901960784
3125,f1_macro,0.5459183673469388
3125,f1_beginner,1.0
3125,precision_beginner,1.0
3125,recall_beginner,1.0
3125,roc_auc,0.7078431372549019
3125,pr_auc,0.9616392053599927
3126,accuracy,0.10280373831775702
3126,balanced_accuracy,0.32071428571428573
3126,f1_macro,0.3514481934905942
3126,f1_beginner,0.6470588235294118
3126,precision_beginner,0.7
3126,recall_beginner,0.5714285714285714
3126,roc_auc,0.44999999999999996
3126,pr_auc,0.8660254205646377
3127,accuracy,0.14953271028037385
3127,balanced_accuracy,0.47857142857142854
3127,f1_macro,0.4852607709750567
3127,f1_beginner,0.8888888888888888
3127,precision_beginner,0.9090909090909091
3127,recall_beginner,0.8571428571428572
3127,roc_auc,0.4385714285714286
3127,pr_auc,0.8999984915210929
3128,accuracy,0.05607476635514019
3128,balanced_accuracy,0.26941747572815533
3128,f1_macro,0.31470588235294117
3128,f1_beginner,0.6
3128,precision_beginner,0.6666666666666667
3128,recall_beginner,0.5
3128,roc_auc,0.06796116504854366
3128,pr_auc,0.7375457875457876
3129,accuracy,0.08411214953271029
3129,balanced_accuracy,0.404126213592233
3129,f1_macro,0.43125839677563815
3129,f1_beginner,0.8181818181818181
3129,precision_beginner,0.8571428571428572
3129,recall_beginner,0.75
3129,roc_auc,0.5655339805825244
3129,pr_auc,0.9347527541177898
3130,accuracy,0.14018691588785048
3130,balanced_accuracy,0.38778877887788776
3130,f1_macro,0.4331983805668016
3130,f1_beginner,0.7894736842105263
3130,precision_beginner,0.8461538461538461
3130,recall_beginner,0.6666666666666667
3130,roc_auc,0.6666666666666667
3130,pr_auc,0.9307941131898545
3131,accuracy,0.11214953271028039
3131,balanced_accuracy,0.5343137254901961
3131,f1_macro,0.5297029702970297
3131,f1_beginner,1.0
3131,precision_beginner,1.0
3131,recall_beginner,1.0
3131,roc_auc,0.5490196078431373
3131,pr_auc,0.9487481515423106
3132,accuracy,0.12149532710280375
3132,balanced_accuracy,0.5252525252525253
3132,f1_macro,0.5323383084577115
3132,f1_beginner,1.0
3132,precision_beginner,1.0
3132,recall_beginner,1.0
3132,roc_auc,0.6262626262626263
3132,pr_auc,0.9295444485491052
3133,accuracy,0.12149532710280375
3133,balanced_accuracy,0.45627062706270627
3133,f1_macro,0.4659966499162478
3133,f1_beginner,0.8666666666666667
3133,precision_beginner,0.8888888888888888
3133,recall_beginner,0.8333333333333334
3133,roc_auc,0.42244224422442245
3133,pr_auc,0.9151442697951893
3134,accuracy,0.06542056074766356
3134,balanced_accuracy,0.27427184466019416
3134,f1_macro,0.335423197492163
3134,f1_beginner,0.6363636363636364
3134,precision_beginner,0.7142857142857143
3134,recall_beginner,0.5
3134,roc_auc,0.220873786407767
3134,pr_auc,0.8473084886128365
3135,accuracy,0.09345794392523366
3135,balanced_accuracy,0.4294117647058824
3135,f1_macro,0.4414191419141914
3135,f1_beginner,0.8333333333333334
3135,precision_beginner,0.8571428571428572
3135,recall_beginner,0.8
3135,roc_auc,0.6098039215686275
3135,pr_auc,0.921275533964654
3136,accuracy,0.13084112149532712
3136,balanced_accuracy,0.4612211221122112
3136,f1_macro,0.47285353535353536
3136,f1_beginner,0.875
3136,precision_beginner,0.9
3136,recall_beginner,0.8333333333333334
3136,roc_auc,0.40264026402640263
3136,pr_auc,0.9090449560557355
3137,accuracy,0.07476635514018692
3137,balanced_accuracy,0.3245098039215686
3137,f1_macro,0.3531353135313532
3137,f1_beginner,0.6666666666666667
3137,precision_beginner,0.7142857142857143
3137,recall_beginner,0.6
3137,roc_auc,0.4392156862745098
3137,pr_auc,0.8748987457292193
3138,accuracy,0.11214953271028039
3138,balanced_accuracy,0.5432692307692308
3138,f1_macro,0.5297029702970297
3138,f1_beginner,1.0
3138,precision_beginner,1.0
3138,recall_beginner,1.0
3138,roc_auc,0.6794871794871795
3138,pr_auc,0.9628033284144942
3139,accuracy,0.12149532710280375
3139,balanced_accuracy,0.4635714285714285
3139,f1_macro,0.4659966499162479
3139,f1_beginner,0.8666666666666667
3139,precision_beginner,0.875
3139,recall_beginner,0.8571428571428572
3139,roc_auc,0.5900000000000001
3139,pr_auc,0.9238102889382441
3140,accuracy,0.11214953271028039
3140,balanced_accuracy,0.525
3140,f1_macro,0.5297029702970297
3140,f1_beginner,1.0
3140,precision_beginner,1.0
3140,recall_beginner,1.0
3140,roc_auc,0.46285714285714286
3140,pr_auc,0.9037495444724282
3141,accuracy,0.12149532710280375
3141,balanced_accuracy,0.4441176470588235
3141,f1_macro,0.4659966499162479
3141,f1_beginner,0.8666666666666667
3141,precision_beginner,0.9
3141,recall_beginner,0.8
3141,roc_auc,0.6333333333333333
3141,pr_auc,0.9457563506534419
3142,accuracy,0.14018691588785048
3142,balanced_accuracy,0.37925170068027214
3142,f1_macro,0.3960029607698001
3142,f1_beginner,0.7142857142857142
3142,precision_beginner,0.75
3142,recall_beginner,0.6666666666666667
3142,roc_auc,0.3866213151927438
3142,pr_auc,0.8592876600254926
3143,accuracy,0.08411214953271029
3143,balanced_accuracy,0.5333333333333333
3143,f1_macro,0.5219512195121951
3143,f1_beginner,1.0
3143,precision_beginner,1.0
3143,recall_beginner,1.0
3143,roc_auc,0.28095238095238095
3143,pr_auc,0.9504283965728274
3144,accuracy,0.12149532710280375
3144,balanced_accuracy,0.39714285714285713
3144,f1_macro,0.4153478650343386
3144,f1_beginner,0.7647058823529411
3144,precision_beginner,0.8
3144,recall_beginner,0.7142857142857143
3144,roc_auc,0.3828571428571429
3144,pr_auc,0.868136529302894
3145,accuracy,0.11214953271028039
3145,balanced_accuracy,0.5432692307692308
3145,f1_macro,0.5297029702970297
3145,f1_beginner,1.0
3145,precision_beginner,1.0
3145,recall_beginner,1.0
3145,roc_auc,0.46153846153846156
3145,pr_auc,0.9508393702981331
3146,accuracy,0.12149532710280375
3146,balanced_accuracy,0.41950113378684806
3146,f1_macro,0.4153478650343386
3146,f1_beginner,0.7647058823529411
3146,precision_beginner,0.75
3146,recall_beginner,0.7777777777777778
3146,roc_auc,0.5056689342403629
3146,pr_auc,0.8841593067264691
3147,accuracy,0.12149532710280375
3147,balanced_accuracy,0.5252525252525253
3147,f1_macro,0.5323383084577115
3147,f1_beginner,1.0
3147,precision_beginner,1.0
3147,recall_beginner,1.0
3147,roc_auc,0.6527777777777778
3147,pr_auc,0.9346828377846937
